image_name,A22,A21,A12,A11,ty,tx
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_200912/-37kzzZrm5BGSBLUoqx9sA__200912_35.651150_139.690530_300_012.jpg,1.05897665024,-0.154826194048,0.0179677270353,1.14731669426,0.0435223504901,0.0612375438213
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_200912/-37kzzZrm5BGSBLUoqx9sA__200912_35.651150_139.690530_330_012.jpg,0.856501460075,-0.125409737229,0.156691938639,0.972577691078,-0.15261785686,0.172154396772
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_000_012.jpg,0.9508690238,-0.157992705703,0.103965133429,0.861983716488,0.211689814925,-0.0944488570094
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_030_012.jpg,1.2355363369,-0.0555447675288,0.0336856655777,1.20514774323,-0.19444039464,-0.030565014109
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_060_012.jpg,0.873552262783,-0.116464518011,0.127186089754,1.03954851627,0.105607889593,0.0514215454459
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_090_012.jpg,0.898667693138,-0.1345898211,0.127852737904,0.889907479286,0.00392914237455,-0.0379166193306
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_120_012.jpg,0.749685764313,-0.152782559395,0.259587854147,1.12050819397,0.115165434778,0.21442706883
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_150_012.jpg,0.978605508804,0.00388333015144,0.0149057367817,0.869427859783,0.0234028585255,0.231544271111
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_180_012.jpg,1.05656611919,-0.0069468440488,-0.0297048054636,0.999786913395,-0.0522423908114,0.0895677730441
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_210_012.jpg,1.07607603073,0.119961380959,0.255996584892,0.880654394627,0.148091942072,0.206643417478
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_240_012.jpg,1.0642272234,-0.233862444758,0.184853002429,0.899163722992,0.110613748431,-0.181723430753
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_270_012.jpg,1.10726428032,-0.182535931468,0.254288703203,0.98421806097,0.201860278845,0.107518538833
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_300_012.jpg,0.84717053175,0.263676911592,-0.132330551744,1.0604364872,0.122037127614,-0.234729528427
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201306/-37kzzZrm5BGSBLUoqx9sA__201306_35.651150_139.690530_330_012.jpg,1.05499851704,0.00311295106076,0.00308643397875,1.20229589939,0.179721146822,0.0588331930339
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_000_012.jpg,0.859042525291,0.136302232742,-0.136281386018,0.830537736416,-0.235662922263,0.193255960941
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_030_012.jpg,1.12155079842,0.0361364670098,0.0485395155847,1.22410392761,-0.0144558129832,0.000235812083702
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_060_012.jpg,0.763803958893,-0.173749879003,0.182080820203,0.751927375793,-0.201634988189,0.0108249215409
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_090_012.jpg,0.8289514184,0.0920829549432,-0.228955969214,1.08039939404,0.00929747149348,0.0798026248813
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_120_012.jpg,0.944631576538,0.255123406649,-0.266273736954,1.11753880978,0.162656903267,-0.0338042490184
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_150_012.jpg,0.916334271431,-0.221239551902,0.164366826415,0.823612093925,0.151682198048,0.165689870715
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_180_012.jpg,0.932411253452,-0.225425362587,0.224371850491,0.987439334393,0.0639866814017,0.0784299448133
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_210_012.jpg,1.23596513271,-0.116977058351,0.100401856005,0.751960515976,-0.196891829371,-0.166415795684
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_240_012.jpg,0.923455834389,-0.0437871441245,0.0840240716934,0.986863791943,0.210166022182,0.225815236568
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_270_012.jpg,0.926362752914,-0.188513815403,0.239904686809,0.869212567806,0.22136849165,0.023935450241
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_300_012.jpg,1.04900920391,0.0438180528581,0.12998457253,0.95041179657,0.0195632316172,0.0831694230437
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201307/-37kzzZrm5BGSBLUoqx9sA__201307_35.651150_139.690530_330_012.jpg,0.809938967228,0.082541488111,-0.0886208713055,0.834249377251,-0.164439469576,0.249540194869
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_000_012.jpg,1.05434012413,-0.295044660568,0.256300479174,1.1533768177,-0.065541729331,-0.154783368111
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_030_012.jpg,1.09285390377,0.129151880741,0.170399308205,0.912685871124,-0.0618638955057,0.0723822712898
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_060_012.jpg,0.79854363203,-0.146164894104,0.144075006247,0.979236781597,-0.136906161904,0.044753741473
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_090_012.jpg,0.893341064453,-0.0512255392969,0.0557087659836,0.874551236629,-0.117359548807,0.0585454404354
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_120_012.jpg,0.939479112625,0.100165352225,-0.244154557586,1.06827318668,-0.196115493774,0.0420346669853
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_150_012.jpg,0.880334794521,0.138687938452,-0.291880786419,1.11293590069,-0.238743707538,0.0471781268716
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_180_012.jpg,0.838477194309,-0.0341651551425,0.0311770681292,0.830369591713,-0.202885329723,-0.0385571569204
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_210_012.jpg,1.09847569466,0.0565562099218,-0.056777253747,1.09651887417,-0.233198076487,0.0692653805017
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_240_012.jpg,1.05031204224,-0.238910034299,0.229550495744,0.98923432827,0.159990608692,-0.0461903996766
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_270_012.jpg,0.924476385117,0.0706843882799,-0.149296045303,0.991174221039,0.0554793290794,-0.197185397148
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_300_012.jpg,0.872264623642,0.10884924978,-0.135331138968,0.788528263569,-0.109497345984,-0.173171639442
tokyoTimeMachine/images/-3/-37kzzZrm5BGSBLUoqx9sA/_201407/-37kzzZrm5BGSBLUoqx9sA__201407_35.651150_139.690530_330_012.jpg,1.18674647808,-0.02477007173,0.0431816056371,0.978585541248,0.221811309457,0.00902605429292
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_000_012.jpg,1.04547357559,0.154889971018,0.0138021484017,0.90785241127,0.085904084146,-0.105467714369
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_030_012.jpg,0.861063301563,0.0952057391405,-0.0822104886174,0.869280099869,0.17219607532,0.0839163661003
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_060_012.jpg,0.786333799362,-0.178546860814,-0.0287808738649,1.04858803749,-0.0566144026816,0.0510852448642
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_090_012.jpg,0.945851385593,0.219054996967,-0.200902536511,0.951630055904,0.135079860687,-0.0195418167859
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_120_012.jpg,0.788959443569,-0.150642544031,0.0121224382892,0.957030236721,0.110879018903,-0.16206279397
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_150_012.jpg,1.03736424446,-0.0572678558528,-0.0298607163131,0.936702370644,0.119213417172,-0.154127374291
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_180_012.jpg,1.06563651562,-0.0303700715303,0.240424022079,0.933386325836,-0.106250911951,-0.155669018626
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_210_012.jpg,1.00151360035,-0.237157478929,0.212192326784,1.06517875195,0.072221390903,-0.037135578692
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_240_012.jpg,1.21576702595,0.111113332212,-0.0657472014427,1.06787502766,0.104640848935,-0.145532533526
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_270_012.jpg,0.973638236523,-0.115587666631,0.163707777858,1.03576517105,0.0809723734856,-0.0206372532994
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_300_012.jpg,0.954145729542,0.170828551054,-0.116782702506,1.06455278397,0.166458413005,0.170964583755
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_200909/-6mVZfATe2_oFF731dr9fA__200909_35.657335_139.681878_330_012.jpg,1.01268362999,-0.134798049927,0.127386525273,1.03207015991,-0.117610484362,0.184970512986
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_000_012.jpg,1.08498668671,-0.0615097284317,0.156553134322,1.19731020927,0.0696584805846,-0.0102683873847
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_030_012.jpg,1.10844302177,0.0374191626906,-0.012504350394,1.0234388113,0.246852308512,0.0112476525828
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_060_012.jpg,0.775756299496,-0.10920201987,0.123667359352,0.793706119061,-0.0258135441691,-0.0477100014687
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_090_012.jpg,1.12652730942,-0.0562264062464,0.0982108041644,1.06798362732,0.236370429397,0.216426789761
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_120_012.jpg,0.810507774353,-0.0677000433207,0.236559838057,1.05995059013,0.0151721090078,0.0127022014931
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_150_012.jpg,1.06591427326,0.175795823336,-0.206237584352,0.93030166626,0.0100262332708,0.120628975332
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_180_012.jpg,0.894692778587,-0.0274059474468,0.125855863094,1.02331233025,0.127466633916,-0.227772951126
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_210_012.jpg,0.92046046257,-0.137002646923,0.134695366025,1.08472824097,-0.0526462607086,0.118170037866
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_240_012.jpg,0.761548399925,0.0486115217209,-0.117366328835,0.961417019367,-0.0378452502191,-0.0845710635185
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_270_012.jpg,0.969946861267,-0.0793695151806,0.175721108913,1.14051401615,-0.0544085018337,0.193885475397
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_300_012.jpg,1.11707365513,0.164899557829,-0.155560687184,1.14210689068,-0.141990542412,-0.0613022260368
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201306/-6mVZfATe2_oFF731dr9fA__201306_35.657335_139.681878_330_012.jpg,1.04871344566,0.212401434779,-0.0904530957341,0.927631437778,0.16675029695,-0.0306775085628
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_000_012.jpg,1.22236061096,0.146428838372,-0.193946272135,1.17956852913,0.192140504718,0.0072117280215
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_030_012.jpg,0.937944948673,0.00553479744121,-0.0775554925203,0.863548755646,0.162791907787,0.124352857471
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_060_012.jpg,0.799892902374,0.193336576223,-0.0807144790888,0.991270661354,-0.181853726506,-0.194147124887
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_090_012.jpg,0.993066072464,0.078147135675,-0.0939397439361,0.841237485409,-0.222512930632,-0.176195889711
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_120_012.jpg,1.07898187637,0.214498132467,-0.207886472344,1.19526493549,0.157698601484,0.0413954816759
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_150_012.jpg,1.09416174889,0.349451959133,-0.0316374264657,0.800880372524,0.244975104928,0.0562832355499
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_180_012.jpg,0.864051640034,0.0228208266199,-0.00637618498877,1.15033209324,0.200426250696,-0.000952854403295
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_210_012.jpg,1.05074858665,0.0181435775012,-0.0663651898503,1.10991299152,0.0832081064582,-0.126632735133
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_240_012.jpg,1.08691620827,-0.229523897171,0.245468661189,1.05643057823,0.241151615977,0.195376053452
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_270_012.jpg,1.02891981602,0.155655890703,-0.160829335451,1.2029542923,-0.189570218325,-0.24150852859
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_300_012.jpg,0.840405762196,0.226439237595,-0.15623293817,1.15027737617,0.0649416893721,0.026145670563
tokyoTimeMachine/images/-6/-6mVZfATe2_oFF731dr9fA/_201407/-6mVZfATe2_oFF731dr9fA__201407_35.657335_139.681878_330_012.jpg,0.758315503597,-0.243425369263,0.170449912548,0.896691381931,-0.153744801879,-0.00521500548348
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_000_012.jpg,0.82742702961,-0.16783875227,0.159172683954,0.80799305439,0.0675989612937,-0.228673800826
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_030_012.jpg,0.993655562401,-0.129000678658,0.110002107918,1.08982038498,-0.0274084173143,0.0179005283862
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_060_012.jpg,1.16404652596,-0.230272471905,0.23211209476,1.15374481678,-0.145769327879,-0.114852830768
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_090_012.jpg,0.854234874249,0.017254088074,-0.0443671680987,0.956219017506,-0.208964392543,0.223966553807
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_120_012.jpg,1.02401399612,-0.25282818079,0.135356977582,0.829482138157,-0.223961055279,0.0368548817933
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_150_012.jpg,0.762956976891,0.170513853431,-0.254965782166,1.08942937851,0.217202559114,0.180220276117
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_180_012.jpg,0.980574727058,0.237161159515,-0.302183032036,1.10012745857,-0.0507052503526,-0.161198765039
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_210_012.jpg,0.928557574749,-0.0885878801346,0.315318316221,1.15283834934,-0.0835318565369,-0.102233082056
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_240_012.jpg,1.16009533405,0.0490549616516,0.0823965072632,0.773334562778,0.177049979568,0.0295162722468
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_270_012.jpg,0.835975468159,-0.065301887691,0.063250914216,0.774575710297,-0.0845855027437,0.081404030323
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_300_012.jpg,1.04776716232,0.329339742661,-0.139658242464,1.1673271656,0.249745815992,0.103458710015
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200909/-aXkDxr64-KeOd72a0dGTQ__200909_35.650493_139.688850_330_012.jpg,1.12529027462,-0.122270986438,0.112117528915,0.976076722145,-0.199889227748,0.159102022648
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_000_012.jpg,0.997352898121,-0.164619043469,0.135518789291,0.766589999199,-0.162165477872,-0.0820755138993
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_030_012.jpg,0.99604934454,-0.200822010636,0.113709285855,1.05186736584,-0.197994217277,0.2060662359
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_060_012.jpg,0.840630292892,0.0862599462271,-0.153887912631,1.01693856716,-0.100031502545,0.0486056767404
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_090_012.jpg,0.784677624702,-0.106674231589,0.270932763815,1.1622389555,-0.223122805357,-0.128756716847
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_120_012.jpg,0.926725685596,0.11508128047,0.177531972528,1.11924624443,-0.0963165536523,-0.203314736485
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_150_012.jpg,0.967399418354,0.0953579396009,0.145137235522,1.19576919079,-0.21897739172,-0.101326592267
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_180_012.jpg,1.10327029228,-0.160324946046,0.0646296441555,1.01826369762,-0.205054178834,0.0655350014567
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_210_012.jpg,1.01843476295,-0.308197319508,0.174983277917,1.14778542519,0.162904426455,-0.195422887802
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_240_012.jpg,0.762745499611,-0.016993522644,0.142044901848,1.10883450508,0.0839580595493,-0.225776329637
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_270_012.jpg,1.10199928284,0.0600617453456,-0.060067281127,1.11322724819,-0.106011509895,0.14068852365
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_300_012.jpg,0.776419520378,0.0855080783367,-0.0885021090508,0.943857848644,-0.0812080651522,0.140087768435
tokyoTimeMachine/images/-a/-aXkDxr64-KeOd72a0dGTQ/_200910/-aXkDxr64-KeOd72a0dGTQ__200910_35.650493_139.688850_330_012.jpg,0.812084257603,0.0481232404709,-0.043117236346,0.801689326763,-0.00738529581577,0.0247700531036
